Fold #,Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
7,30,889050,57,7.372523220824174,18.872812,10.184906657093345,10,17.67~24.79,9.632225618177587,1.3065032594228712,0.9457352867803811
7,30,908854,57,8.999964762899701,19.225374,9.066261400379824,74,17.67~24.79,8.017833219447304,0.8908738456953732,0.8843593699064758
7,30,1053104,42,10.884715096414816,29.774096,10.884715096414816,352,24.79~34.38,9.971906994889029,0.9161385398294489,0.9161385398294489
7,30,1091173,42,6.0773303318470395,34.14517,8.737888753550665,253,24.79~34.38,7.186478478894572,1.1825058185886759,0.8224502144152759
7,30,149142,42,4.543559338088345,25.06683,5.805911511952239,226,24.79~34.38,3.1567065308538043,0.694765116060299,0.5437055877195691
7,30,154970,42,11.391870877905712,28.075552,12.583506583741936,775,24.79~34.38,11.854881470521118,1.040643946686001,0.9420968147175913
7,30,178591,42,12.973440831493033,26.860155,12.973440831493033,216,24.79~34.38,10.406109749655572,0.8021086992122195,0.8021086992122195
7,30,185276,42,12.774470827157014,29.69376,13.243825207030495,120,24.79~34.38,12.035577795056083,0.9421586191632978,0.9087690004143959
7,30,503016,42,1.4220590684115513,27.867426,2.5177825608059994,230,24.79~34.38,1.8927892607143724,1.3310201402735187,0.7517683576728117
7,30,576057,42,12.410936629873756,32.60899,12.410936629873756,234,24.79~34.38,11.418185032631948,0.9200099374569197,0.9200099374569197
7,30,663130,42,12.99974826069358,30.127964,12.99974826069358,420,24.79~34.38,8.96102070193192,0.6893226331948846,0.6893226331948846
7,30,669666,42,1.6045297031036168,25.720747,2.8225347625350192,22,24.79~34.38,2.8225347625350192,1.759104089550623,1.0
7,30,993062,42,9.642069161376185,29.440542,10.562063741265533,74,24.79~34.38,10.369441780307616,1.0754373990434658,0.9817628480875995
7,30,996626,42,12.669941124053397,28.9813,12.669941124053397,126,24.79~34.38,11.268041706956206,0.8893523337345476,0.8893523337345476
7,30,1048621,39,5.935498619372676,34.739544,6.386262700327366,712,34.38~48.27,4.1045297031036165,0.6915223077816881,0.6427123179403839
7,30,1084824,39,5.790983964109513,42.313404,10.376276123761874,0,34.38~48.27,7.938320466057629,1.3708068465146086,0.7650452215586978
7,30,1098921,39,10.419921357591823,41.590595,10.482058321154875,131,34.38~48.27,9.353231041302845,0.8976297152653843,0.8923086243878425
7,30,64151,39,9.62777509075738,36.68209,9.62777509075738,491,34.38~48.27,8.698896782038497,0.9035209796694772,0.9035209796694772
7,30,716567,39,13.630678014265037,36.42463,13.630678014265037,26,34.38~48.27,13.630678014265037,1.0,1.0
7,30,913002,39,12.981879804145976,41.431858,12.981879804145976,965,34.38~48.27,9.90767484593111,0.7631926188969129,0.7631926188969129
7,30,1055269,26,9.300196945798056,48.32556,10.368818507122125,275,48.27~65.80,6.140762031016726,0.6602830097905827,0.5922335343027525
7,30,1082495,26,9.01806637252628,59.82412,10.564559893793817,90,48.27~65.80,9.699279613820458,1.0755387256152282,0.9180959463837514
7,30,138403,26,12.797344680931705,63.68071,13.315213137479308,11,48.27~65.80,12.841613187947148,1.0034591947094622,0.9644316658965764
7,30,294715,26,4.17659156537923,62.983692,5.304135654069214,26,48.27~65.80,5.304135654069214,1.2699675252031988,1.0
7,30,480154,26,13.630678014265037,65.087494,13.630678014265037,0,48.27~65.80,13.630678014265037,1.0,1.0
7,30,568707,26,4.751060936344601,63.74622,4.751060936344601,963,48.27~65.80,0.3868528072345416,0.08142450968692072,0.08142450968692072
7,30,689852,26,7.354740660018176,55.264793,7.354740660018176,818,48.27~65.80,5.490039864187137,0.7464627398804257,0.7464627398804257
7,30,74286,26,12.942795211366514,58.529877,13.315213137479308,52,48.27~65.80,12.942795211366514,1.0,0.972030644776949
7,30,930094,26,10.048619371385506,56.23279,10.048619371385506,84,48.27~65.80,9.057896779023896,0.9014070932786252,0.9014070932786252
7,30,969685,26,13.630678014265037,56.177082,13.630678014265037,13,48.27~65.80,13.630678014265037,1.0,1.0
7,30,1060475,19,10.156325525489033,84.232666,10.734455178124808,25,65.80~95.13,10.43948706460541,1.027880313446604,0.9725213707985387
7,30,1087577,19,13.630678014265037,82.72461,13.630678014265037,12,65.80~95.13,13.630678014265037,1.0,1.0
7,30,137338,19,11.723639114963508,87.39544,12.012703941281394,40,65.80~95.13,9.952021960363602,0.8488850486417059,0.8284581064354459
7,30,745630,19,9.732483310869895,72.15535,10.041952279186818,75,65.80~95.13,8.931164684566733,0.917665553517241,0.8893852944389778
7,30,816388,19,6.309165022643271,66.038666,6.309165022643271,948,65.80~95.13,0.0,0.0,0.0
7,30,82848,19,12.973440831493033,73.42098,12.973440831493033,681,65.80~95.13,10.243165289053945,0.7895488500004298,0.7895488500004298
7,30,83037,19,12.152072667505792,86.554565,12.338265508262898,11,65.80~95.13,11.98706371838196,0.9864213329167245,0.9715355623004108
7,30,846,19,10.77455672289862,94.916435,11.467623440033128,73,65.80~95.13,10.184906657093345,0.9452738445794135,0.8881444974499374
7,30,948638,19,11.959005950371283,71.377846,12.274470827157014,879,65.80~95.13,5.728908924941097,0.47904557859704344,0.4667336788373804
7,30,967818,19,8.842634958860401,74.83333,9.741507571511113,13,65.80~95.13,9.238738732980709,1.0447947671664777,0.9483890111628365
7,30,969811,19,8.217295890504303,67.92156,8.50636071682219,24,65.80~95.13,7.270993881414411,0.8848402173051338,0.8547714026558131
7,30,1092215,25,8.296887251311025,106.149155,8.620791100749694,50,95.13~146.93,8.331726274431807,1.004199047433756,0.9664688747309109
7,30,1096584,25,3.166136014748467,139.50061,3.912629584516888,13,95.13~146.93,3.779549446681619,1.1937419709942196,0.9659870337938721
7,30,1215,25,11.288991604020367,112.30188,11.288991604020367,333,95.13~146.93,11.187402809621627,0.9910010745014142,0.9910010745014142
7,30,213265,25,12.540583192283169,97.27359,12.942795211366514,48,95.13~146.93,10.98975148008966,0.8763349607897175,0.8491018594220151
7,30,286520,25,11.630678014265037,126.46775,13.630678014265037,14,95.13~146.93,13.630678014265037,1.1719590205787658,1.0
7,30,477383,25,8.458524549403634,121.941216,8.458524549403634,787,95.13~146.93,6.179673005895787,0.7305852184742413,0.7305852184742413
7,30,491558,25,11.027046201135848,108.20659,11.512118653293122,20,95.13~146.93,11.256688266351016,1.020825347153394,0.9778120435833905
7,30,603889,25,12.063635563066756,131.89862,12.352700389384644,178,95.13~146.93,11.478976880638315,0.9515354488809001,0.9292686229565507
7,30,676303,25,10.329648018601056,116.065254,13.315213137479308,37,95.13~146.93,12.39425469393976,1.1998719289970845,0.9308341192866634
7,30,707276,25,10.156442118103298,102.91501,10.51907842541213,20,95.13~146.93,10.51907842541213,1.0357050533141379,1.0
7,30,747965,25,9.438413087324925,111.75366,9.745346370190417,74,95.13~146.93,8.433407690097841,0.8935196639595346,0.8653779321681574
7,30,950325,25,9.076677139396178,117.8297,9.654806792031954,223,95.13~146.93,8.76121226261045,0.9652444532353703,0.9074456331783892
7,30,1052985,20,9.59274734658927,177.41869,9.88181217290716,123,146.93~288.11,9.236095403304654,0.962820667489859,0.9346560369389676
7,30,1082351,20,8.041026122042574,162.74327,8.356490998828303,60,146.93~288.11,8.041026122042574,1.0,0.9622491214518197
7,30,1083790,20,8.891125064187555,210.26462,9.43594337554927,0,146.93~288.11,9.192155059851537,1.0338573570263336,0.974163864067959
7,30,1087678,20,12.421618608057804,150.48361,12.421618608057804,43,146.93~288.11,10.546821122030993,0.849069791531786,0.849069791531786
7,30,1089861,20,9.510639452759188,209.85976,9.606558954525523,84,146.93~288.11,6.966901597661943,0.732537662926622,0.7252234260614128
7,30,119647,20,12.1559114661851,162.57642,12.208618945853486,60,146.93~288.11,11.637204574652042,0.957328836017276,0.9531958222518266
7,30,258425,20,13.630678014265037,150.91725,13.630678014265037,43,146.93~288.11,11.992967005583472,0.8798510971378213,0.8798510971378213
7,30,504829,20,10.648724987821542,188.27567,10.648724987821542,24,146.93~288.11,10.21804842974815,0.9595560446376503,0.9595560446376503
7,30,536514,20,13.008279854613816,209.57907,13.008279854613816,831,146.93~288.11,12.320397051715291,0.9471196183825531,0.9471196183825531
7,30,541135,20,4.873459095995822,230.89702,5.242529342424365,3,146.93~288.11,4.885424265341916,1.0024551697491264,0.9318830561056415
7,30,69894,20,9.587118676176692,156.45985,10.36684663986721,11,146.93~288.11,9.87618350249458,1.0301513766629586,0.9526699724209564
7,30,921610,20,6.159856541101084,282.8096,6.737986193736861,106,146.93~288.11,6.159856541101084,1.0,0.9141984509892342
7,30,929988,20,13.630678014265037,152.86531,13.630678014265037,0,146.93~288.11,13.630678014265037,1.0,1.0
7,30,1092452,13,7.688923972781549,876.883,7.688923972781549,115,288.11~5153.07,7.04365195935564,0.9160777222261343,0.9160777222261343
7,30,1093221,13,8.903206826147914,1968.9379,9.192271652465802,54,288.11~5153.07,8.602176830483932,0.9661885878265927,0.9358053325345778
7,30,1100293,13,8.522078789105983,460.71216,8.938320466057629,12,288.11~5153.07,8.938320466057629,1.0488427398117628,1.0
7,30,1101480,13,8.909917851462216,308.76752,9.278902202149157,11,288.11~5153.07,8.989837375831266,1.0089697262871997,0.9688470877243498
7,30,764370,13,11.278816306407547,764.3516,11.567881132725434,24,288.11~5153.07,9.236095403304654,0.8188887160133627,0.7984258566744623
7,30,989845,13,6.953464516106477,388.4344,7.859024214874074,12,288.11~5153.07,7.859024214874074,1.1302314402655003,1.0
7,40,1058926,175,11.000660164518257,7.538578,11.586588024258493,27,0.23~10.90,11.000660164518257,1.0,0.9494305089200119
7,40,1086340,175,11.575679339829897,8.367355,11.575679339829897,765,0.23~10.90,10.503360353128336,0.9073644876277889,0.9073644876277889
7,40,108871,175,11.684283383907852,6.040892,11.99974826069358,805,0.23~10.90,9.321458355551693,0.7977774972823448,0.776804492314651
7,40,400283,175,10.30814325173002,3.7080843,13.014183141815328,68,0.23~10.90,11.377350101042358,1.1037244849243721,0.8742269858248936
7,40,512363,175,13.630678014265037,10.395932,13.630678014265037,19,0.23~10.90,13.630678014265037,1.0,1.0
7,40,532888,175,6.975715096695671,4.279894,8.79304845263172,121,0.23~10.90,8.683740058545565,1.2448530277073628,0.9875687715500489
7,40,533371,175,12.265219860271252,3.4773502,12.265219860271252,770,0.23~10.90,9.899642644257542,0.8071312831760854,0.8071312831760854
7,40,783421,175,7.981948207524593,10.618824,8.661626032339283,42,0.23~10.90,8.30541884523126,1.0405252739427364,0.9588752520856848
7,40,84467,175,12.209430940086309,5.7105875,12.898971460527664,118,0.23~10.90,12.898971460527664,1.0564760572237186,1.0
7,40,988811,175,13.297344680931705,4.728802,13.297344680931705,642,0.23~10.90,9.752594772948608,0.7334242291947022,0.7334242291947022
7,40,1098854,85,10.220112918270354,14.832209,13.200001456191645,0,10.90~17.67,11.16435043883804,1.0923901260307687,0.8457840308495759
7,40,1102002,85,10.062063741265533,14.547649,10.815836410664804,54,10.90~17.67,10.57425561685617,1.0509032628654584,0.9776641597897665
7,40,223041,85,13.243825207030495,14.587895,13.243825207030495,620,10.90~17.67,12.040583192283169,0.9091469423721642,0.9091469423721642
7,40,482800,85,11.51262533386435,13.263191,11.51262533386435,286,10.90~17.67,9.95628154387253,0.8648141718454226,0.8648141718454226
7,40,545604,85,12.887618019922474,16.071117,12.887618019922474,876,10.90~17.67,12.009177744588245,0.9318384301911895,0.9318384301911895
7,40,556731,85,12.985406000839124,12.394408,13.040583192283169,180,10.90~17.67,11.2503517674175,0.8663842906945303,0.8627184537325718
7,40,878425,85,7.125184490544612,15.288936,7.442128567864273,76,10.90~17.67,7.442128567864273,1.0444822274763914,1.0
7,40,90570,85,7.778613571509971,13.750184,7.778613571509971,521,10.90~17.67,4.751060936344601,0.6107850573456798,0.6107850573456798
7,40,952642,85,10.758044926352284,12.853197,10.758044926352284,958,10.90~17.67,7.387222514696428,0.6866696100702383,0.6866696100702383
7,40,994869,85,13.329648018601056,17.49032,13.329648018601056,179,10.90~17.67,12.959005950371283,0.9721941593872131,0.9721941593872131
7,40,1059871,98,8.7503517674175,23.447592,11.418209003978918,59,17.67~24.79,11.08324034457424,1.2666051193328478,0.970663642670409
7,40,1086713,98,10.91410396613192,19.878338,10.91410396613192,197,17.67~24.79,7.9136707543999165,0.7250866199329975,0.7250866199329975
7,40,1095927,98,13.630678014265037,24.205645,13.630678014265037,173,17.67~24.79,13.329648018601056,0.977915258848537,0.977915258848537
7,40,270520,98,9.750937055405776,20.91769,10.91156828068049,224,17.67~24.79,10.680216331258071,1.0953015356957019,0.9787975528841222
7,40,538225,98,12.743825207030495,19.736303,13.630678014265037,12,17.67~24.79,12.569071702620189,0.9862872017175895,0.9221163972522984
7,40,628255,98,13.630678014265037,19.80573,13.630678014265037,51,17.67~24.79,13.243825207030495,0.9716189607861263,0.9716189607861263
7,40,768572,98,6.779166614899659,21.211823,6.779166614899659,566,17.67~24.79,4.130929753571458,0.6093565755549144,0.6093565755549144
7,40,787663,98,13.630678014265037,20.828783,13.630678014265037,63,17.67~24.79,13.630678014265037,1.0,1.0
7,40,889050,98,7.372523220824174,18.872812,10.184906657093345,10,17.67~24.79,9.304795572045766,1.2620910498815063,0.9135867303766971
7,40,908854,98,8.999964762899701,19.225374,9.066261400379824,74,17.67~24.79,8.9532265441086,0.9948068442463499,0.9875323629796855
7,40,1053104,61,10.884715096414816,29.774096,10.884715096414816,352,24.79~34.38,9.971906994889029,0.9161385398294489,0.9161385398294489
7,40,1091173,61,6.0773303318470395,34.14517,8.737888753550665,253,24.79~34.38,6.78591016350381,1.1165939307171768,0.776607525558887
7,40,149142,61,4.543559338088345,25.06683,5.805911511952239,226,24.79~34.38,3.1567065308538043,0.694765116060299,0.5437055877195691
7,40,154970,61,11.391870877905712,28.075552,12.583506583741936,775,24.79~34.38,11.932331283114513,1.0474426379127078,0.9482516819700518
7,40,178591,61,12.973440831493033,26.860155,12.973440831493033,216,24.79~34.38,11.136759818475449,0.8584276109265446,0.8584276109265446
7,40,185276,61,12.774470827157014,29.69376,13.243825207030495,120,24.79~34.38,12.567907573478063,0.9838299952715206,0.9489635643036409
7,40,503016,61,1.4220590684115513,27.867426,2.5177825608059994,230,24.79~34.38,2.1309297535714578,1.4984818851102433,0.8463517806276721
7,40,576057,61,12.410936629873756,32.60899,12.410936629873756,234,24.79~34.38,11.395218557589963,0.9181594344911158,0.9181594344911158
7,40,663130,61,12.99974826069358,30.127964,12.99974826069358,420,24.79~34.38,11.149458374637318,0.8576672525535857,0.8576672525535857
7,40,669666,61,1.6045297031036168,25.720747,2.8225347625350192,22,24.79~34.38,2.680923030779514,1.6708466197876215,0.9498281708926346
7,40,993062,61,9.642069161376185,29.440542,10.562063741265533,74,24.79~34.38,10.357476610961522,1.074196465261947,0.9806300042003441
7,40,996626,61,12.669941124053397,28.9813,12.669941124053397,126,24.79~34.38,11.97981531562377,0.9455304644534259,0.9455304644534259
7,40,1048621,53,5.935498619372676,34.739544,6.386262700327366,712,34.38~48.27,3.8010299956639817,0.6403893319523194,0.5951884809669883
7,40,1084824,53,5.790983964109513,42.313404,10.376276123761874,0,34.38~48.27,7.649255639739741,1.3208904889302309,0.7371869781127737
7,40,1098921,53,10.419921357591823,41.590595,10.482058321154875,131,34.38~48.27,9.353231041302845,0.8976297152653843,0.8923086243878425
7,40,64151,53,9.62777509075738,36.68209,9.62777509075738,491,34.38~48.27,9.130018096288486,0.9482998938200439,0.9482998938200439
7,40,716567,53,13.630678014265037,36.42463,13.630678014265037,26,34.38~48.27,13.630678014265037,1.0,1.0
7,40,913002,53,12.981879804145976,41.431858,12.981879804145976,965,34.38~48.27,10.155684759940552,0.7822969333529931,0.7822969333529931
7,40,1055269,30,9.300196945798056,48.32556,10.368818507122125,275,48.27~65.80,6.140762031016726,0.6602830097905827,0.5922335343027525
7,40,1082495,30,9.01806637252628,59.82412,10.564559893793817,90,48.27~65.80,9.699279613820458,1.0755387256152282,0.9180959463837514
7,40,138403,30,12.797344680931705,63.68071,13.315213137479308,11,48.27~65.80,12.841613187947148,1.0034591947094622,0.9644316658965764
7,40,294715,30,4.17659156537923,62.983692,5.304135654069214,26,48.27~65.80,5.304135654069214,1.2699675252031988,1.0
7,40,480154,30,13.630678014265037,65.087494,13.630678014265037,0,48.27~65.80,13.630678014265037,1.0,1.0
7,40,568707,30,4.751060936344601,63.74622,4.751060936344601,963,48.27~65.80,1.3333333333333333,0.28063907224039547,0.28063907224039547
7,40,689852,30,7.354740660018176,55.264793,7.354740660018176,818,48.27~65.80,5.502817027766052,0.7482000089657074,0.7482000089657074
7,40,74286,30,12.942795211366514,58.529877,13.315213137479308,52,48.27~65.80,13.274470827157014,1.0256262739519528,0.9969401683696963
7,40,930094,30,10.048619371385506,56.23279,10.048619371385506,84,48.27~65.80,9.057896779023896,0.9014070932786252,0.9014070932786252
7,40,969685,30,13.630678014265037,56.177082,13.630678014265037,13,48.27~65.80,13.630678014265037,1.0,1.0
7,40,1060475,31,10.156325525489033,84.232666,10.734455178124808,25,65.80~95.13,10.734455178124808,1.0569231117282387,1.0
7,40,1087577,31,13.630678014265037,82.72461,13.630678014265037,12,65.80~95.13,13.630678014265037,1.0,1.0
7,40,137338,31,11.723639114963508,87.39544,12.012703941281394,40,65.80~95.13,11.618079367695024,0.9909959914124488,0.9671493965459141
7,40,745630,31,9.732483310869895,72.15535,10.041952279186818,75,65.80~95.13,9.2801853933112,0.9535269773282284,0.9241415548792764
7,40,816388,31,6.309165022643271,66.038666,6.309165022643271,948,65.80~95.13,0.0,0.0,0.0
7,40,82848,31,12.973440831493033,73.42098,12.973440831493033,681,65.80~95.13,10.243165289053945,0.7895488500004298,0.7895488500004298
7,40,83037,31,12.152072667505792,86.554565,12.338265508262898,11,65.80~95.13,11.98706371838196,0.9864213329167245,0.9715355623004108
7,40,846,31,10.77455672289862,94.916435,11.467623440033128,73,65.80~95.13,10.78943636019696,1.0013809976299737,0.9408607124760797
7,40,948638,31,11.959005950371283,71.377846,12.274470827157014,879,65.80~95.13,6.955836787695935,0.5816400473887198,0.5666913780353194
7,40,967818,31,8.842634958860401,74.83333,9.741507571511113,13,65.80~95.13,8.961639076008913,1.013457992747882,0.9199437571877568
7,40,969811,31,8.217295890504303,67.92156,8.50636071682219,24,65.80~95.13,8.50636071682219,1.0351776095408616,1.0
7,40,1092215,30,8.296887251311025,106.149155,8.620791100749694,50,95.13~146.93,8.331726274431807,1.004199047433756,0.9664688747309109
7,40,1096584,30,3.166136014748467,139.50061,3.912629584516888,13,95.13~146.93,3.779549446681619,1.1937419709942196,0.9659870337938721
7,40,1215,30,11.288991604020367,112.30188,11.288991604020367,333,95.13~146.93,10.80832176873892,0.9574213665718145,0.9574213665718145
7,40,213265,30,12.540583192283169,97.27359,12.942795211366514,48,95.13~146.93,12.595471753088027,1.0043768746607122,0.9731647258102745
7,40,286520,30,11.630678014265037,126.46775,13.630678014265037,14,95.13~146.93,13.630678014265037,1.1719590205787658,1.0
7,40,477383,30,8.458524549403634,121.941216,8.458524549403634,787,95.13~146.93,6.513006339229121,0.7699931945800546,0.7699931945800546
7,40,491558,30,11.027046201135848,108.20659,11.512118653293122,20,95.13~146.93,11.256688266351016,1.020825347153394,0.9778120435833905
7,40,603889,30,12.063635563066756,131.89862,12.352700389384644,178,95.13~146.93,11.478976880638315,0.9515354488809001,0.9292686229565507
7,40,676303,30,10.329648018601056,116.065254,13.315213137479308,37,95.13~146.93,12.39425469393976,1.1998719289970845,0.9308341192866634
7,40,707276,30,10.156442118103298,102.91501,10.51907842541213,20,95.13~146.93,10.51907842541213,1.0357050533141379,1.0
7,40,747965,30,9.438413087324925,111.75366,9.745346370190417,74,95.13~146.93,8.142474384629633,0.8626952761332687,0.8355243698198626
7,40,950325,30,9.076677139396178,117.8297,9.654806792031954,223,95.13~146.93,8.76121226261045,0.9652444532353703,0.9074456331783892
7,40,1052985,26,9.59274734658927,177.41869,9.88181217290716,123,146.93~288.11,8.920630526518925,0.9299348981280824,0.9027322489468587
7,40,1082351,26,8.041026122042574,162.74327,8.356490998828303,60,146.93~288.11,8.041026122042574,1.0,0.9622491214518197
7,40,1083790,26,8.891125064187555,210.26462,9.43594337554927,0,146.93~288.11,9.192155059851537,1.0338573570263336,0.974163864067959
7,40,1087678,26,12.421618608057804,150.48361,12.421618608057804,43,146.93~288.11,10.546821122030993,0.849069791531786,0.849069791531786
7,40,1089861,26,9.510639452759188,209.85976,9.606558954525523,84,146.93~288.11,5.649434156748642,0.594012020412534,0.5880809334009519
7,40,119647,26,12.1559114661851,162.57642,12.208618945853486,60,146.93~288.11,11.637204574652042,0.957328836017276,0.9531958222518266
7,40,258425,26,13.630678014265037,150.91725,13.630678014265037,43,146.93~288.11,13.02614831116142,0.9556493299547569,0.9556493299547569
7,40,504829,26,10.648724987821542,188.27567,10.648724987821542,24,146.93~288.11,10.648724987821542,1.0,1.0
7,40,536514,26,13.008279854613816,209.57907,13.008279854613816,831,146.93~288.11,12.305962170593546,0.9460099496728486,0.9460099496728486
7,40,541135,26,4.873459095995822,230.89702,5.242529342424365,3,146.93~288.11,4.885424265341916,1.0024551697491264,0.9318830561056415
7,40,69894,26,9.587118676176692,156.45985,10.36684663986721,11,146.93~288.11,9.587118676176692,1.0,0.9247863896537293
7,40,921610,26,6.159856541101084,282.8096,6.737986193736861,106,146.93~288.11,6.159856541101084,1.0,0.9141984509892342
7,40,929988,26,13.630678014265037,152.86531,13.630678014265037,0,146.93~288.11,13.630678014265037,1.0,1.0
7,40,1092452,16,7.688923972781549,876.883,7.688923972781549,115,288.11~5153.07,7.04365195935564,0.9160777222261343,0.9160777222261343
7,40,1093221,16,8.903206826147914,1968.9379,9.192271652465802,54,288.11~5153.07,8.903206826147914,1.0,0.9685534939298331
7,40,1100293,16,8.522078789105983,460.71216,8.938320466057629,12,288.11~5153.07,8.614416616618959,1.0108351295262623,0.9637623364849512
7,40,1101480,16,8.909917851462216,308.76752,9.278902202149157,11,288.11~5153.07,8.963437325363426,1.0060067303417872,0.9660019181242514
7,40,764370,16,11.278816306407547,764.3516,11.567881132725434,24,288.11~5153.07,9.422695015041132,0.8354329708950092,0.8145566942578975
7,40,989845,16,6.953464516106477,388.4344,7.859024214874074,12,288.11~5153.07,7.859024214874074,1.1302314402655003,1.0
7,50,1058926,286,11.000660164518257,7.538578,11.586588024258493,27,0.23~10.90,11.000660164518257,1.0,0.9494305089200119
7,50,1086340,286,11.575679339829897,8.367355,11.575679339829897,765,0.23~10.90,11.0795181385092,0.957137617002443,0.957137617002443
7,50,108871,286,11.684283383907852,6.040892,11.99974826069358,805,0.23~10.90,9.565371888026636,0.8186528496219562,0.7971310464369493
7,50,400283,286,10.30814325173002,3.7080843,13.014183141815328,68,0.23~10.90,11.184283383907852,1.0849949511548347,0.8593918851481426
7,50,512363,286,13.630678014265037,10.395932,13.630678014265037,19,0.23~10.90,13.630678014265037,1.0,1.0
7,50,532888,286,6.975715096695671,4.279894,8.79304845263172,121,0.23~10.90,8.393332586076658,1.2032218159328925,0.9545418328230151
7,50,533371,286,12.265219860271252,3.4773502,12.265219860271252,770,0.23~10.90,10.296684762955154,0.8395026652809987,0.8395026652809987
7,50,783421,286,7.981948207524593,10.618824,8.661626032339283,42,0.23~10.90,8.30541884523126,1.0405252739427364,0.9588752520856848
7,50,84467,286,12.209430940086309,5.7105875,12.898971460527664,118,0.23~10.90,12.05428468658914,0.987292916905096,0.93451518390258
7,50,988811,286,13.297344680931705,4.728802,13.297344680931705,642,0.23~10.90,11.46335142962182,0.8620782347666887,0.8620782347666887
7,50,1098854,127,10.220112918270354,14.832209,13.200001456191645,0,10.90~17.67,10.351128567583418,1.012819393519503,0.7841763201266979
7,50,1102002,127,10.062063741265533,14.547649,10.815836410664804,54,10.90~17.67,10.258790740070442,1.0195513568452277,0.9484972174648374
7,50,223041,127,13.243825207030495,14.587895,13.243825207030495,620,10.90~17.67,12.769324898118253,0.9641719592719818,0.9641719592719818
7,50,482800,127,11.51262533386435,13.263191,11.51262533386435,286,10.90~17.67,11.431048091952468,0.9929141060751866,0.9929141060751866
7,50,545604,127,12.887618019922474,16.071117,12.887618019922474,876,10.90~17.67,12.009177744588245,0.9318384301911895,0.9318384301911895
7,50,556731,127,12.985406000839124,12.394408,13.040583192283169,180,10.90~17.67,11.648724987821542,0.8970628247641078,0.893267181080884
7,50,878425,127,7.125184490544612,15.288936,7.442128567864273,76,10.90~17.67,7.442128567864273,1.0444822274763914,1.0
7,50,90570,127,7.778613571509971,13.750184,7.778613571509971,521,10.90~17.67,5.1831065813216455,0.6663278145485134,0.6663278145485134
7,50,952642,127,10.758044926352284,12.853197,10.758044926352284,958,10.90~17.67,7.699161194789005,0.7156654622188448,0.7156654622188448
7,50,994869,127,13.329648018601056,17.49032,13.329648018601056,179,10.90~17.67,13.02614831116142,0.9772312286854001,0.9772312286854001
7,50,1059871,157,8.7503517674175,23.447592,11.418209003978918,59,17.67~24.79,9.432331283114513,1.0779373828417285,0.8260780022355184
7,50,1086713,157,10.91410396613192,19.878338,10.91410396613192,197,17.67~24.79,8.308243161321872,0.7612391440564961,0.7612391440564961
7,50,1095927,157,13.630678014265037,24.205645,13.630678014265037,173,17.67~24.79,13.341613187947148,0.9787930706003494,0.9787930706003494
7,50,270520,157,9.750937055405776,20.91769,10.91156828068049,224,17.67~24.79,10.6225034543626,1.0893828351064618,0.9735084069601897
7,50,538225,157,12.743825207030495,19.736303,13.630678014265037,12,17.67~24.79,12.743825207030495,1.0,0.9349369997364463
7,50,628255,157,13.630678014265037,19.80573,13.630678014265037,51,17.67~24.79,13.297344680931705,0.9755453593002134,0.9755453593002134
7,50,768572,157,6.779166614899659,21.211823,6.779166614899659,566,17.67~24.79,4.48713694067948,0.661900967416464,0.661900967416464
7,50,787663,157,13.630678014265037,20.828783,13.630678014265037,63,17.67~24.79,13.630678014265037,1.0,1.0
7,50,889050,157,7.372523220824174,18.872812,10.184906657093345,10,17.67~24.79,8.310916909179324,1.1272825680229255,0.8160032476479431
7,50,908854,157,8.999964762899701,19.225374,9.066261400379824,74,17.67~24.79,8.9532265441086,0.9948068442463499,0.9875323629796855
7,50,1053104,99,10.884715096414816,29.774096,10.884715096414816,352,24.79~34.38,9.971906994889029,0.9161385398294489,0.9161385398294489
7,50,1091173,99,6.0773303318470395,34.14517,8.737888753550665,253,24.79~34.38,7.459005950371286,1.2273491061171795,0.8536393814055252
7,50,149142,99,4.543559338088345,25.06683,5.805911511952239,226,24.79~34.38,5.359024214874074,1.1794771050858175,0.9230289169653743
7,50,154970,99,11.391870877905712,28.075552,12.583506583741936,775,24.79~34.38,11.622769693530294,1.020268735320061,0.9236510996503211
7,50,178591,99,12.973440831493033,26.860155,12.973440831493033,216,24.79~34.38,11.765219860271252,0.9068696587963908,0.9068696587963908
7,50,185276,99,12.774470827157014,29.69376,13.243825207030495,120,24.79~34.38,12.641765215702533,0.9896116548974878,0.9545403248746926
7,50,503016,99,1.4220590684115513,27.867426,2.5177825608059994,230,24.79~34.38,2.291488175275082,1.6113874776205244,0.9101215533646102
7,50,576057,99,12.410936629873756,32.60899,12.410936629873756,234,24.79~34.38,11.395218557589963,0.9181594344911158,0.9181594344911158
7,50,663130,99,12.99974826069358,30.127964,12.99974826069358,420,24.79~34.38,12.918263640048991,0.9937318308777587,0.9937318308777587
7,50,669666,99,1.6045297031036168,25.720747,2.8225347625350192,22,24.79~34.38,2.5951002192089536,1.617358790048755,0.9194218805221026
7,50,993062,99,9.642069161376185,29.440542,10.562063741265533,74,24.79~34.38,10.22019881401196,1.059959085851782,0.967632752875944
